productionvolume,productioncost,supplierquality,defectrate,qualityscore,maintenancehours,stockoutrate,safetyincidents,energyefficiency,defectstatus
679,19648.415349843563,98.11887935852528,0.9514897394543091,91.5964680089122,2,0.0357954549807071,2,0.1852924665110156,0
554,5836.112803811626,92.17143186347948,4.113184286184243,73.43854594214608,9,0.0054283429756587,6,0.3728716236903315,1
513,19450.404806690567,80.40243443706149,2.165015932587641,70.80009924484781,3,0.0414427070638547,3,0.3626508976673052,1
181,7510.355483551715,94.81766413443972,4.050279034435551,75.93510702637722,23,0.0836804491703042,9,0.1051155577008355,1
480,5603.870045138481,88.13273053769942,2.705536562570519,73.03072478573475,19,0.0116473913296238,1,0.4629185679682913,1
282,7207.44876642418,87.92494693632813,2.816453183339493,96.08616754611646,6,0.0192876382365049,6,0.3993348596904076,0
775,15075.632888660912,91.2138896275136,2.4861203540852967,66.62652669905651,8,0.0293794850460532,4,0.1320201061011932,1
100,12737.928540684925,91.7161678843049,2.223795542386004,78.50135941513201,4,0.0670172541648236,0,0.1476722876929453,0
504,13859.567509919569,81.05651787817204,1.8244478490405616,77.10804683276955,4,0.0433305144587585,8,0.4781457196359342,0
839,19879.44120857965,92.78772842908197,4.566855967740238,82.95310294335428,8,0.0166034145665387,3,0.3620297732004754,1
229,15972.447355105434,86.8413886931511,2.0804765883731964,61.039291749031214,5,0.0104826227120665,3,0.3816584546580476,1
943,18620.27818132493,90.0039587104557,4.879673345137547,88.40443567624853,20,0.0490243142251475,2,0.2741467731951428,1
457,8699.05452467037,98.72986662620453,1.2640668779792632,91.16812547060432,9,0.0229916220170275,7,0.3036629526164941,0
561,13578.084068407798,99.53235274630018,2.863409901038587,70.2845865201658,4,0.011059645666896,4,0.2199457053733688,1
314,19086.02719175437,90.465724986005,3.043279653007718,84.66351352284985,1,0.0214827541100025,6,0.1521130314590398,1
411,18092.891323484968,89.20205253115375,2.00396882016842,95.18831929616212,9,0.0120179329195794,2,0.4984509392105121,0
894,14127.909090446998,89.43252730390523,2.650507974255873,90.5352503913425,6,0.0846835779751005,0,0.3640752520725442,1
819,5362.876458370329,98.9537235412856,2.1573967193902925,95.28849647269254,15,0.0468820524448231,6,0.1231897784231652,1
469,13348.6764275323,81.78444336114477,3.633185638852399,61.41878341366666,0,0.0662686954847289,3,0.1066309886742352,1
293,5505.14605811696,96.36721282790432,4.924586464125794,95.62714382421883,20,0.066682187195633,3,0.3979465197954326,1
879,5929.197778684818,98.0619501409862,0.8545193195176144,62.81759943881041,19,0.0302156554423819,6,0.4952912443675829,0
463,5287.332283268794,92.7627980503254,1.6370583248270707,88.33435744154644,12,0.0926404395025353,7,0.4864360500160311,1
199,8763.186498360503,88.41793057518453,4.505474630492168,95.49629895875852,19,0.0522149391080059,7,0.4782487244459533,1
704,7343.022618958989,88.60351816888627,4.261770999102057,66.90562563121165,22,0.0613294771483904,8,0.4567064565337303,1
781,16186.006740968482,88.12833073148037,2.453319868171912,70.85842652083963,6,0.0942607139815326,7,0.4389947429323132,1
816,15147.256242809066,90.5318988517958,1.6638810648679472,88.0292752145306,5,0.0600750226225944,6,0.1691733479833323,1
298,9341.592824292318,81.07153119214816,1.1339830425667945,70.37566429683423,18,0.026547318830609,5,0.4572239649744229,1
782,6209.231077544026,83.83746368809003,1.3975820907487342,99.01593910420904,1,0.0256802977045252,0,0.3897085842640014,0
747,14683.58272141142,86.51162265038023,3.1403965851112465,73.0257910779957,2,0.0115258311692038,1,0.4020542839083936,1
998,6975.303551543106,97.75635280671638,2.9346363007826515,99.67498178729244,6,0.0927016969207499,1,0.3404408994196939,1
282,11248.487427234382,97.5186604437241,0.5176819463999801,71.61189932176137,20,0.0432786311350411,5,0.1226910334515408,1
610,11755.26468358119,87.88958781677715,0.7484793203768254,98.63800820450294,13,0.0264240961875,9,0.1741918013425689,1
711,14607.14063263766,81.13251114755116,2.581224233055972,70.48655641635197,14,0.0239661185826191,9,0.4539812211003348,1
466,17074.834995211546,96.33310486403246,0.9097978193698144,78.54208893210743,7,0.0500850973237488,1,0.2835700052310048,0
213,13360.05754359512,93.85756855393304,1.749938222647648,73.94023199326364,16,0.0509998864559271,5,0.3348921313053639,1
719,12744.24948796511,96.21207696520322,0.9196705408137428,72.99546425924875,12,0.0653048971511616,4,0.2218319991488141,1
401,12658.556130927554,80.1690299212492,2.971737536577119,72.65288228037923,22,0.0073967533148677,4,0.4788745862232774,1
272,6851.747987155327,91.25660474429206,3.5972810166560354,70.16900120330037,20,0.0017124539823347,5,0.1383206066402282,0
507,19125.88567428388,89.18687311187912,4.446135193418812,90.12945657235043,19,0.0568499238291604,4,0.485452604831935,1
722,11222.38483282028,82.50177819672807,2.1126543454957925,93.3695371856256,7,0.0979963678721435,4,0.4603424507733087,0
363,9879.359275426215,90.49344613371244,4.148692420271681,96.01504089390396,10,0.0800985003975874,9,0.4857384321531182,1
934,17858.464060546867,81.10664774326692,1.5589649793188731,81.80763316361185,15,0.0943162257641104,3,0.2145633708266691,1
488,12064.403786521,88.72093948237158,2.909866472130198,93.37799829391052,6,0.0557121898321638,7,0.2849280343087446,0
523,7815.836085383781,87.42541841010788,3.305785144803,97.4458794639412,8,0.0246643375361675,2,0.1496886706434433,1
991,13372.56775835661,80.5667490076677,3.8664960852197097,90.64705597879646,20,0.0343986305971803,3,0.4359758027752003,0
914,8948.710197770168,86.0672856442834,0.866256424848423,81.09744339716912,7,0.0418540028400071,6,0.4885455432538103,1
729,12605.894701080775,97.0879902665136,0.8270704201541669,91.31953429062943,10,0.0939495786522481,9,0.1862922753338098,0
837,9167.791641345684,91.81732534790228,4.67228676981195,93.55524322020484,7,0.0316582309099073,8,0.3120874771468966,1
472,6371.329877257072,82.56376145620924,3.80398252787991,76.09820713115879,4,0.0198281110787041,2,0.1928781514072803,1
350,13709.678388644512,94.71041411587164,4.643987710235878,80.68193418760532,13,0.0571616460650417,3,0.4887113316825522,1
558,9974.252736617507,83.87434101552596,1.5548258498371657,98.45116969469544,23,0.0031246618969337,9,0.3943892804208283,1
813,5756.2516040331375,89.41569994025414,3.729665127692016,61.78640115508895,15,0.014511498425764,2,0.2026254078246482,1
775,16015.485147383277,90.1161844518466,1.6940411366311994,65.63333710612049,6,0.0100906084551214,4,0.3462238338741316,1
981,19039.05872372839,93.27583247882887,2.0478227611260538,61.82906459049091,2,0.0528224865230508,0,0.4851424984369202,1
875,8561.502025622094,85.1621528634683,2.17183808859608,61.21689257573137,11,0.0964572868426515,1,0.151798336105101,1
108,16833.987076640107,89.10789810495882,0.5370630871638206,68.34670498046367,13,0.0735854139600916,0,0.2732614381797744,1
408,19826.314909452216,97.5001739948794,4.7115751339391725,70.08873573073488,7,0.058650909997888,6,0.1368066338162685,1
434,14614.482921481364,93.01576641693804,3.4696593286657698,89.85490699169415,21,0.0753914404340292,6,0.1280367112801066,1
896,18060.32683186159,88.46716054701572,1.7829477472234734,94.17691841310472,7,0.049520859944953,3,0.135116250287537,1
962,6775.042863850809,86.0898084870806,4.562492214940452,95.39212323840783,0,0.0858845719669337,3,0.1875811604048642,1
490,19116.812188005104,91.0540778009108,3.911581429235802,61.06772634347417,23,0.0815466297406914,9,0.3443564800565989,1
700,11145.093039387786,81.87314905214949,4.590684235914062,60.64145600122583,12,0.0527915826563202,2,0.2608115369133333,1
141,5702.778627914047,84.23013498563536,1.6902179300636533,85.22433886602437,16,0.0397098036354526,9,0.3279066984865985,1
853,9734.410156450249,83.2913211685867,4.4895385068401845,81.29404506068556,21,0.0954611870709715,0,0.4711161485855706,1
248,10138.866242166976,99.52156664945038,2.601461542558167,77.08988784926817,22,0.0363705614479336,4,0.4936611061269398,1
971,5016.681412942811,98.01815460533982,4.062082590185126,94.61663527153776,19,0.0360397485705815,8,0.1385948428198202,1
125,5738.313718111424,86.30433474754572,2.3533855942390325,79.25974714197577,7,0.0463496178298974,8,0.3161751737257553,0
877,8735.131041636349,81.70804968581747,4.0684714312663015,79.15331263326726,4,0.0745635272172355,6,0.3431636465236703,1
423,12443.588328512207,89.26782017609293,1.348695190722164,67.96967514338473,15,0.050013763717973,4,0.4893357064786366,1
961,10944.689382473309,96.8088550109204,4.51912423270745,62.248382314648886,20,0.0005407879733105,5,0.2173242546088921,1
326,17177.100775263294,81.89536942069188,2.626071479842764,92.98525871956453,4,0.0871776009100236,5,0.2415190653471794,0
132,5939.7980518303175,99.33412280036922,0.5629177083711414,78.94158587595562,19,0.0566186712812672,6,0.387968580868182,1
291,11022.414737919324,90.2948438751356,3.8749414297098888,95.0594245234946,19,0.0971398987569961,1,0.4192139243191367,1
400,8280.708333598088,81.3602046390484,3.875068306529129,72.78782746665001,17,0.0967005295238021,7,0.2889388213047514,1
218,16433.180874712656,86.71114403393314,2.7473205262111007,79.16677389581767,19,0.0384300160110138,7,0.1301228605045141,0
790,17211.88528386743,95.23868751486194,3.1714366075106466,78.79559632165758,19,0.0233095600156541,8,0.1941925171945965,1
879,19326.728109375523,95.9022056505345,2.43238454083514,89.61219163023927,14,0.0190620210681513,0,0.4938663917497078,1
447,17532.20338613292,99.31673337615167,2.134079197203361,91.17345061277948,15,0.0923695879660162,8,0.3934258579852862,1
253,7632.37441072036,81.78019469792018,4.088700399708578,75.6015311061722,23,0.0424334263114571,5,0.2461861379803573,1
168,14471.283818275646,94.29392178013244,1.4141927173548563,98.17514400883572,8,0.0944675633197231,8,0.380507431776687,0
645,9224.240631584476,97.64990210136273,2.284739597004552,89.42790021225015,21,0.0153431723759693,3,0.312239767376305,1
687,9449.187232356397,86.53243811496017,1.7407833664134016,86.2454817632808,6,0.073430613968801,6,0.3934179588596238,0
485,14539.104902400662,87.57911819625015,4.654147494725859,60.42429693481277,3,0.0727309377029647,0,0.4409721330754445,1
372,11043.099239489557,87.5663121433052,4.742474004973745,96.2382083899753,7,0.0830641578299209,4,0.2220676687238196,1
722,13070.340580458544,81.0414481244254,2.628925421447186,80.3431168747486,5,0.0597127533823441,8,0.3987876674491722,0
665,10918.641133964697,94.71840812747898,3.616760495412953,88.05991602263134,1,0.03073850474867,9,0.1381895657930067,1
536,8767.53901322602,85.29632643556637,3.761551855379459,65.6419876099936,8,0.0621806697824837,2,0.1544242602034679,1
734,8268.37069440116,92.66537834674978,2.361401396804292,90.01249753518879,9,0.0812818125333854,0,0.3792487118772712,0
199,18641.81916405863,89.05766720831024,1.2300330699342363,93.00155642493446,18,0.0098967596699008,3,0.1411462331216618,1
602,7971.464491396102,83.853527929734,1.3685674343256438,99.21288290911303,23,0.0925890553725949,6,0.1275974143599011,1
198,12802.548384661268,88.64134570133236,0.6119414690657246,90.64319996472884,15,0.0691786542142687,8,0.2896010724859106,1
306,17749.389957548083,92.78525766362723,2.3031467655946383,60.69200490963879,1,0.0719945553135755,9,0.4586479150850621,1
626,9459.308064219898,94.40746425464404,3.864994872224453,97.12528744061775,8,0.0895241544339507,6,0.4115151664261004,1
826,13892.602707621652,81.79304462471357,1.0823135026935555,78.66371493742477,8,0.0402415834362883,1,0.1447191007281833,1
319,9053.715381961749,84.6575829230363,2.4513016410575323,74.07620223034644,19,0.0702691193275983,0,0.4713643096153105,1
317,16891.37170359219,81.69532308852666,0.5946116324882099,67.83914889966671,0,0.0795104943002791,7,0.1847586235575889,1
212,11279.10912377495,89.28700499764284,2.0096447475239136,95.93036334699298,20,0.0983917494854772,1,0.2680262395467794,1
588,15929.84426354904,90.0071672076878,2.043208021265174,67.90323777401908,8,0.0341874474319461,1,0.2716913646131814,1
194,13113.575057571212,92.45150795665565,3.903493039160716,99.97836268745608,14,0.0540363805783876,4,0.1202253296423889,1
916,19452.199212114912,92.89513453180186,2.030490214262909,78.88029928469317,11,0.0506063949101673,3,0.2312618477905701,1
515,5588.975774729904,94.66803698669813,3.40293850539194,89.75123720579424,5,0.0643295834718765,5,0.3890818850427832,1
706,18976.305791492246,92.52109417961604,3.096092908952381,94.587110103426,2,0.0538643604471912,1,0.2682732496425615,1
624,19486.208147296213,85.40697180991168,2.937386785248739,97.41369125587622,9,0.0634968139666262,1,0.2016814178359624,0
509,5842.641160211585,81.19524548356769,4.711798191778716,84.70962002499992,2,0.0207862907155432,1,0.3138109496897271,1
554,18454.92934046617,92.29082036442632,4.814539897731836,68.59585734296927,16,0.0781672667770422,3,0.2289808616500418,1
700,6580.898271617079,86.29175266828133,2.543248951742972,97.32376292439416,11,0.0516685390954931,0,0.3765228571379126,1
324,10939.557089936823,80.12367645281793,3.672655350184997,86.07894855691842,0,0.0917181145064336,0,0.409961530901762,1
712,11464.778307699444,95.20069803606349,0.6812517323092454,62.788309858758446,5,0.0726920338581023,8,0.4761133388328954,1
583,9264.11139391275,92.08608839642956,1.8618002828684992,96.08881146161497,14,0.0949028650951597,0,0.146851172296924,1
649,16134.383472304207,88.40670778390998,1.9866095991457744,84.24497555531912,0,0.0421525399780024,1,0.1201750808157099,0
552,7087.950520185433,86.18925152892365,3.892115676958452,95.0571709936974,1,0.0739176998714428,1,0.4204382305723257,1
231,18906.65943287641,86.58147558921456,0.689676876333204,97.80645828711587,4,0.0337209263311014,9,0.4207674722871776,0
759,12987.560996239728,92.07585514572236,4.638215387396465,68.43877158846797,16,0.0090094263168178,1,0.2156673067036816,1
558,18563.649371113475,92.23311351292028,2.353538652629501,62.93265808483062,1,0.0923689129400592,1,0.1035623466206559,1
127,12161.242842205304,82.25716289425525,3.011220390332694,83.01480259302868,3,0.0746102390419602,2,0.3420144482620794,1
919,9498.463894918044,88.16475038692597,4.099761718631968,96.33154493949316,4,0.0654326050259086,3,0.1734957457047025,1
341,8628.399411693337,81.4579690374331,1.3676085619990666,79.94179513325173,2,0.054500124716375,3,0.3149653327500087,0
587,10044.850914055003,86.75495993469694,2.031013586850764,71.79166736030038,13,0.0115644478064866,5,0.1345914417424284,1
687,13766.73364636139,80.55682102525172,1.016538253972756,83.30403747137998,6,0.0683916110030796,4,0.1120558772708316,0
596,7099.810650826443,93.79068417810832,3.4467411127730165,74.44890940937145,17,0.0414510944044323,2,0.4786465758359496,1
858,19357.02248809694,86.10826997085502,1.0417233414857887,96.04524957144687,16,0.0261908484674441,3,0.3190237011111534,0
921,8369.8609646265,92.29806029133871,3.3572818209244177,80.89157893244688,7,0.0880128762048114,5,0.4190415717733543,1
101,16247.898969324033,85.65081727324888,4.815070721803424,83.87841147382112,12,0.0449571997691206,3,0.2675363900152485,1
378,10249.06780356071,94.98630710284868,2.577466313426369,75.34007524463628,20,0.0021801677151164,0,0.3620370780497242,1
828,18938.42080447781,88.32321892812315,0.9976385478377964,63.46714244603323,19,0.0986036989989047,7,0.3240661962181175,1
463,9812.818141247655,90.59618114140108,3.3550391289002137,61.9712080579098,16,0.0877815033978763,7,0.4553109988574985,1
497,15604.647311835744,86.40032226174783,0.904852754874324,90.2866650165008,13,0.010993061829445,6,0.4848449428006569,1
989,17281.103442260763,92.92093888193192,1.6016403263546002,77.29933503490639,20,0.0370004839056845,2,0.4751364206845226,1
786,11631.6055201958,89.46869867188097,2.926537373014174,61.64265494986447,19,0.020952132590825,4,0.2861343447654443,1
404,9594.70248167319,97.54240935324576,3.988920892461692,82.75880135044964,3,0.0410685916242409,7,0.485733040355653,1
971,16829.224470086097,95.02846635062603,4.42034170857643,78.24960176213342,6,0.0044176776241655,4,0.142186904722261,1
501,8903.54896977844,87.0446195014149,2.899402989660681,97.27154172204696,9,0.037254511241538,4,0.2061000259826529,0
507,10124.616690359027,95.93895008031292,4.874220341490714,86.47317158712414,14,0.0515295545800781,7,0.4014072030355103,0
338,7486.246697302338,90.93831027586248,1.8331508899255284,80.98830164729063,12,0.0332106130045745,5,0.385669498030558,1
741,5646.501634224861,82.11027292802402,2.982878973227981,93.69888514373432,2,0.0093330307713977,6,0.2976612894392383,0
521,16415.566853761746,93.3853658350167,2.4478299805805195,73.16251267603639,11,0.0565285866244466,1,0.4744890609539344,1
863,15060.98467858751,93.53744551655151,3.0055927296792726,88.76687691368501,14,0.0574793646786302,3,0.1189211464014087,1
212,10187.091476156374,89.23612963124037,4.108641765151922,62.74103950387953,19,0.0635722751710203,3,0.1349539998018497,1
965,6588.11477319694,85.23342733275013,0.5054162625905806,84.63159195920497,22,0.0718056509782017,4,0.3059257717711581,1
776,16359.653107016584,82.11593040545598,4.359144540930807,62.241165329956544,19,0.0363115067888338,7,0.1703637463990098,1
607,5289.914463764016,94.35122765297072,1.297900640851902,83.6394673987254,12,0.0657451008544139,1,0.357361811735625,1
900,17104.482363259904,99.57894711709324,2.785028841280045,61.46831931218514,11,0.0951717300638353,2,0.4427777584557999,1
963,17902.095400241524,89.20710746269654,2.921357942933244,77.09660480750838,14,0.0369162942596077,6,0.3427290359542787,1
868,19719.4563574587,89.38813683978516,3.764354554368367,74.32341207573512,19,0.0958604811299535,8,0.3035697341314647,1
212,8650.950248277957,96.15662903653244,1.219733610651179,99.91538832913842,19,0.0055227798612185,9,0.1102867609614634,1
117,19892.25258498605,96.69947571365924,3.814955308484557,66.26031596321826,11,0.0930970388498664,6,0.2174846751136887,1
394,6057.3791846471695,83.98313795194134,4.002780264589452,73.6999997203255,5,0.0979165626355141,6,0.1842765387384338,1
485,10765.325577862022,95.45680166853006,3.306316762837689,97.24089116283976,16,0.012398333584553,0,0.4720894937566408,1
939,14453.70829184237,81.76284486781584,1.2275255099917015,95.61236791098256,13,0.0471150039619437,2,0.233777550348436,1
710,8904.302863490046,92.14648833586132,4.071160387410456,98.75606868456153,10,0.0603141245121477,3,0.4937848019791797,1
500,7560.625449687202,87.67134782014584,2.388446351865523,96.74894997335322,6,0.0679577892895307,0,0.1595097914335993,0
837,6805.453643149791,99.6530482298714,4.500462373503495,63.83902786784452,14,0.0404383005832875,8,0.1352476053317973,1
315,10928.889731467369,94.40666738331986,1.910325026635504,95.90820905890322,12,0.0091087066587874,5,0.1455893008548036,1
128,17518.576853834413,87.99439101948855,2.552474297827457,78.52918549636115,12,0.0011530036733138,1,0.4287205811032833,1
247,17555.6168786441,87.72575410291091,3.4289547687309976,73.03916175075248,14,0.0936177277906472,2,0.4395720913910818,1
272,12785.48420194323,94.65225398480796,3.880167655201622,75.86156910257937,18,0.0959267736134936,5,0.311107156724339,1
647,14727.572301780325,87.64726662123256,3.8530973682428,73.28911056265136,16,0.0141910739729344,3,0.1667556955916209,1
362,9596.231740265546,86.48876457270133,4.981959729257474,87.82340697214177,6,0.0948122542739238,0,0.3586728392220555,1
229,12388.030710714338,86.77108054874103,0.5353021455828044,95.63247577255213,20,0.0246795773589145,0,0.4771560245342771,1
198,16628.51808348584,91.71726101055845,2.97351351051661,85.35411603534169,11,0.062947149498285,9,0.4082038488588411,1
255,12108.81830174154,93.38308311069702,4.414155646162653,70.43324320100035,10,0.0888401914837779,3,0.3695636445820581,1
595,9470.783129591648,84.08512935872793,1.02224056723056,71.39554555612244,19,0.0388777520084025,5,0.2649028777680547,1
957,8236.110187646813,82.58761233933402,1.9118086648009427,65.96358995072991,18,0.0269437630594861,3,0.2638981692000121,1
584,13895.665012801765,95.12902175977824,2.3442731514931734,67.02045809861984,4,0.0852467840188994,3,0.3512036715662877,1
429,17398.266112871963,95.85324953503236,2.7853791692719723,97.2010735155265,20,0.0542529240474183,4,0.214848397948894,1
741,10750.957115873884,89.81227151796398,2.6583438028978708,81.35013282375144,1,0.0642695020556732,9,0.4626030277211669,0
854,5385.344673041122,84.21413330149812,1.478679592383401,94.10946982927726,0,0.0619374828573481,4,0.4418035564682824,1
286,11876.47136197157,88.66501864618056,0.8705884565154116,85.19534814684798,7,0.0113550642807738,1,0.4762894839552914,0
697,8612.057241097598,87.47211319068118,1.350112353951629,65.736744489451,3,0.0116697333142973,5,0.4133185187569458,0
328,14849.46610561814,88.37865955967892,2.21708474521483,81.48832717579555,9,0.0099212959700702,5,0.1591188245501043,0
415,11911.004003625108,98.1687509574453,1.4905823937609386,65.82583184105991,14,0.0437541302413204,5,0.1603075894229084,1
811,8093.781707542289,80.51677944440023,4.203627389580941,77.66074786043461,7,0.0288705782237455,1,0.2797892040814683,1
894,15557.856374514968,84.73440951707666,0.6905072565612145,90.96246827784464,10,0.0065464484864112,3,0.1911452300023765,1
559,17658.191168463934,80.65599748553792,0.7872171561937111,65.82158125290586,14,0.0801646274096891,0,0.2671521805441177,1
283,12413.1867087545,91.42398367925828,3.9087942026832767,75.37635723660739,2,0.0478557066713923,6,0.1560728436818175,1
616,8849.708107791437,92.06027726729177,3.052240458331418,73.43417263443328,8,0.0854186786419465,7,0.4312470799972231,1
576,9210.248232739614,82.66832671046414,4.43719995957792,63.95011874726754,22,0.0173069041763416,2,0.3817430070480327,1
295,6261.914933890743,95.6016804746993,2.530238016594182,83.56803627055413,21,0.0741145984614757,1,0.4107519305722296,1
483,14371.757941841037,87.22432117951624,2.1249483828191007,68.38955975754263,15,0.0094041021138834,1,0.4223193935629598,1
977,13476.279686791344,96.96406257105792,3.767477307662383,95.7808497419974,15,0.0076170661891924,5,0.1119962551040799,1
677,7873.894186022387,86.77465911548863,3.32465186120333,90.87568585301018,2,0.0280375797788157,6,0.2832062472980419,1
330,10437.529767972695,83.43419977947376,4.432188993260235,77.41590520846398,4,0.0632603333002076,3,0.357145329960702,0
363,19130.87329232893,83.5690134819675,2.463302116821624,93.9467470247484,12,0.0698302355718138,1,0.1396600832577885,1
397,14974.773552139928,94.31969387083448,3.316362786815527,76.80538216732401,12,0.0425378097198146,1,0.2298665116289756,1
893,12501.691281149404,99.01007123178267,0.5496263792100515,64.54605045246734,16,0.0066448276861281,0,0.4178647700217214,1
606,16436.704380123025,84.27074955767903,3.505371000078562,79.94345149564849,11,0.0067860478577332,0,0.1968452963330533,1
155,18993.87293854508,82.91257293410847,1.429309242184028,89.97101347296417,14,0.0540942084912055,0,0.3981355571999462,1
136,16098.561811503956,81.45331175162313,3.890767554982886,69.97409243626808,17,0.0369325018901315,8,0.4876162177656594,1
879,5504.204002749239,87.72101871303671,1.31678582729673,95.52431676045887,13,0.0449594504366983,0,0.1167778384003431,1
637,13119.05166412517,92.06444271315928,0.6902104740617054,70.34475085241905,13,0.0731431322427605,6,0.2616330399845053,1
573,10707.765648048418,89.9303084446121,4.481070698397595,89.53566547744231,8,0.0039721201851768,9,0.2191863445681344,1
146,12769.407915688684,83.19332698734301,4.628861272536566,81.43743972516285,22,0.0357117059593606,5,0.4213040059616836,1
650,5437.546454678967,84.77690320807214,2.3706661022821804,66.4223124305268,20,0.0310092783667258,4,0.4151556283102694,1
757,11445.10045032722,92.49401338813216,4.797085590207516,77.7573459881245,13,0.013674204547377,4,0.3379618747600744,1
701,17066.558115192573,97.49487299313132,3.502601728849578,61.605575526616406,21,0.0062840736620458,9,0.1098301595763367,1
434,13701.332520041818,83.57039578545198,2.9997904027796745,67.97295435802295,9,0.0488991982311165,9,0.1687889643901886,1
402,5683.777369230032,99.67194599477548,1.7355771305581849,69.44987870860459,20,0.0648904498559834,3,0.1067024102208046,1
711,16728.363694953347,88.23704566288994,3.534064527326896,85.90313963227436,20,0.0053043767212067,3,0.4548102831580609,1
599,7517.218934690429,97.90200058132488,1.5401315390443149,79.56719846188145,2,0.0611567049614683,0,0.4697071441748544,0
769,16355.72172047938,98.69644080887602,0.8226973439821971,97.56789731303049,11,0.0436627412801307,3,0.202640973910388,1
760,18890.893397273983,99.01882703731668,2.551471647908463,98.01341866673562,4,0.0152094403720629,9,0.130006673048848,0
105,5226.660263217125,87.52380937539245,0.9674320562546472,84.11378987145403,15,0.0928982415194206,2,0.4697381472158597,1
213,19077.23237321232,82.5420522754148,2.6063782708444103,86.6019244953024,3,0.079170151279705,2,0.3609078676100401,0
591,8700.182967824345,84.9948835845871,2.4592522825760605,70.03216530003586,21,0.0550121820367223,3,0.169895236942173,1
485,9469.658532437656,99.2763532237636,0.7874410273784979,81.63072931309345,15,0.082806129844546,3,0.1930467977908902,1
335,5602.082886280497,89.74935670927948,3.0212153401863784,82.22029409308183,8,0.0850220677822616,1,0.3397275878464516,1
324,12504.178028116405,80.84400937162597,2.6052710590612174,68.31543487677502,6,0.0107199053227322,7,0.4705099293372052,1
405,16766.08209819196,83.84032501935897,1.3147266221246638,69.43603466793154,12,0.071777313445814,5,0.3946218568008764,1
797,19441.52525379809,90.75162276103028,2.536540265460122,90.73642172456135,15,0.0725926979942235,5,0.4692286142451058,1
315,11052.214535404994,88.96341694042637,2.260997764097867,84.57526559027015,23,0.0808824077090003,1,0.164527362712619,1
969,18618.48190669429,82.54220981734048,3.524379757727284,96.56835158723248,10,0.0263842997139209,2,0.1836338638177767,1
683,15123.398045812322,81.13031381593515,3.538955870632247,92.62487084161546,9,0.0615934286276338,8,0.2681821330098898,1
725,16109.95371599939,85.41349211930579,3.758039564726992,66.6176656007551,17,0.0766985648615537,4,0.2310691585493225,0
995,13984.67762265816,92.19363816551557,3.4309395375180767,94.91493143068504,15,0.0061993957035679,0,0.3216453528360807,1
341,13820.006951444426,90.69109089512078,4.845315752769166,86.90268780378491,2,0.0007904534195462,8,0.1832028389820029,1
251,8585.995761125445,82.06789873260082,4.696231435311828,67.16839398244103,3,0.0377043136854516,0,0.2317799493480035,1
651,15134.943533106096,86.85933039400156,4.315056216632934,98.5832074320661,19,0.0934629218742779,1,0.1129502546557462,1
221,18503.961668031057,96.99200349964916,0.6631470294868732,88.10796131268927,20,0.0739630932160941,1,0.3592685676725295,1
962,7851.614746755915,97.33191377191008,3.3221227732750287,81.63679253149195,5,0.0604383693578485,5,0.3251359268034945,1
169,18095.64720522805,86.33204869654826,2.5681415264574974,75.32153401673048,0,0.0914385049108809,2,0.1079340098528862,0
237,17869.023709959933,95.87074804457662,4.296507689387484,89.37293632874099,2,0.0370506493401894,5,0.4787271672960626,0
678,12584.51230132938,91.2428950765517,4.064976649199083,86.77994306202778,23,0.0765993010266275,6,0.3715931091659157,1
826,6548.975133125727,88.97265183235469,1.274982449931647,71.94735935256537,16,0.0503789457956362,9,0.2920143830029135,1
808,19717.667551434417,82.5360359825352,0.8653450417269403,60.48036652337056,4,0.0908953105560603,8,0.2657128298893625,1
659,18326.055084630218,94.9504127349301,0.6800590874080595,64.56459028747115,11,0.0703394514642217,3,0.1999413469020357,1
838,6184.091044198333,93.54601372671318,1.908255278067613,77.12371506499775,12,0.0527259273471101,7,0.1030764143909247,1
442,8151.607893685277,98.0610130620503,3.248368227294393,86.89086030536771,23,0.0217840522420026,1,0.2336976277167104,1
709,17710.818958570606,99.85664263363952,4.457377896189782,82.27260471877572,20,0.0674025953008684,8,0.3571145685188031,1
489,13104.491101422496,83.24996830948884,2.8070777905247426,60.978588110357336,0,0.0632625987151138,8,0.150661122283918,1
185,8066.725586964096,97.92472498292268,0.5373717850549838,96.8000333899862,0,0.0848415328419561,4,0.4143423345036472,0
913,13126.41446401345,80.18196362561552,3.553085970847223,92.72439138976672,1,0.0847856735799743,9,0.3516290531447082,1
440,5767.253084305965,98.03832215675766,3.5327500208286056,66.86540069661493,1,0.0078786209203474,2,0.4125095017973796,1
205,12463.097782191531,93.17803613149717,3.6866630056935072,94.35649304382564,5,0.0786996118766629,7,0.1691501981260678,1
987,6008.512701358417,85.68576578190918,1.852370407573232,71.41054647766131,2,0.0004980383591258,7,0.3011501307908087,1
184,6995.146983609931,91.08362510897598,1.41115353863621,62.26860553128902,4,0.0162041311194746,2,0.1188174658114675,1
443,15942.62342978595,91.95616026803027,4.299918499040391,71.6870721352818,17,0.0223572603576861,8,0.1493159247020112,1
362,18132.32975593845,84.62697426400301,3.971974708795177,67.10817844787256,0,0.0132057089913711,5,0.3185993674102629,1
540,7405.481091796148,96.82192341232204,3.309912172329766,60.33944048333772,21,0.0889487804535821,1,0.3915953180582149,1
727,18091.30759349192,99.5291305887082,0.8635064624345463,74.84910591029723,22,0.0587934470145883,1,0.4582368474005365,1
